mu,tau,k,mechanism,strength,outcome,rep,method,true_mu,mu_hat,ci_low,ci_high,converged,pet_t1,tau_hat
0.0,0.15,10,step,moderate,logor,6,ubcma,0.0,0.0594384987738283,-0.3954187699819456,0.5195736875740231,True,0.8757297951219448,0.3280750666537795
0.0,0.15,10,step,moderate,logor,6,adaptshrink_solo,0.0,0.2124389044923205,-5.895052741297843,6.319930550282485,True,0.8757297951219448,0.3280750666537795
0.0,0.15,10,step,moderate,logor,6,adaptshrink_ens,0.0,-0.0968486733994654,-0.6024809443381415,0.4087835975392105,True,0.8757297951219448,0.3280750666537795
0.0,0.15,10,step,moderate,logor,6,adaptshrink_fast,0.0,0.171910452608807,-0.9692235507778342,1.3130444559954484,True,0.8757297951219448,0.3280750666537795
0.0,0.15,10,step,moderate,logor,6,adaptshrink_ens_calib,0.0,-0.0968486733994654,-0.7587092724321094,0.5650119256331785,True,0.8757297951219448,0.3280750666537795
0.0,0.15,10,step,moderate,logor,6,adaptshrink_petgate,0.0,0.1631497702921527,-0.3602624169228027,0.6865619575071082,True,0.8757297951219448,0.3280750666537795
0.0,0.15,10,step,moderate,logor,6,adaptshrink_auto,0.0,0.1631497702921527,-0.3602624169228027,0.6865619575071082,True,0.8757297951219448,0.3280750666537795
0.0,0.15,10,step,moderate,logor,7,dl_hksj,0.0,-0.0511714124793706,-0.5834727926749728,0.4811299677162314,True,-0.5365607289784746,0.4188802390978451
0.0,0.15,10,step,moderate,logor,7,reml_hksj,0.0,-0.0508789582934793,-0.582928172092855,0.4811702555058961,True,-0.5365607289784746,0.4188802390978451
0.0,0.15,10,step,moderate,logor,7,trim_and_fill,0.0,-0.7275818935641084,-0.9230965682643308,-0.532067218863886,True,-0.5365607289784746,0.4188802390978451
0.0,0.15,10,step,moderate,logor,7,pet_peese,0.0,0.6499714003634408,-0.928825254851333,2.2287680555782146,True,-0.5365607289784746,0.4188802390978451
0.0,0.15,10,step,moderate,logor,7,copas,0.0,-0.0468342400460938,-0.4294758658118143,0.3358073857196266,True,-0.5365607289784746,0.4188802390978451
0.0,0.15,10,step,moderate,logor,7,henmi_copas,0.0,-0.0345397321445216,-0.5328997268965168,0.4638202626074734,True,-0.5365607289784746,0.4188802390978451
0.0,0.15,10,step,moderate,logor,7,vevea_hedges,0.0,0.1875255511040654,-0.4352579885260519,,False,-0.5365607289784746,0.4188802390978451
0.0,0.15,10,step,moderate,logor,7,p_curve,0.0,,,,False,-0.5365607289784746,0.4188802390978451
0.0,0.15,10,step,moderate,logor,7,p_uniform_star,0.0,0.1875255634214881,-0.785674405801051,1.1607255326440271,True,-0.5365607289784746,0.4188802390978451
0.0,0.15,10,step,moderate,logor,7,ubcma,0.0,-0.2159009934495476,-0.6078543721497174,0.171813676710553,True,-0.5365607289784746,0.4188802390978451
0.0,0.15,10,step,moderate,logor,7,adaptshrink_solo,0.0,-0.0511714124793706,-1.772658566276522,1.6703157413177805,True,-0.5365607289784746,0.4188802390978451
0.0,0.15,10,step,moderate,logor,7,adaptshrink_ens,0.0,-0.2584891228812003,-1.4598445796962505,0.94286633393385,True,-0.5365607289784746,0.4188802390978451
0.0,0.15,10,step,moderate,logor,7,adaptshrink_fast,0.0,0.3259416504655757,-5.688127425485598,6.340010726416749,True,-0.5365607289784746,0.4188802390978451
0.0,0.15,10,step,moderate,logor,7,adaptshrink_ens_calib,0.0,-0.2584891228812003,-1.9012958631649812,1.3843176174025809,True,-0.5365607289784746,0.4188802390978451
0.0,0.15,10,step,moderate,logor,7,adaptshrink_petgate,0.0,-0.0648182912808405,-0.6714458334613472,0.5418092508996663,True,-0.5365607289784746,0.4188802390978451
0.0,0.15,10,step,moderate,logor,7,adaptshrink_auto,0.0,-0.0648182912808405,-0.6714458334613472,0.5418092508996663,True,-0.5365607289784746,0.4188802390978451
0.0,0.15,10,step,moderate,logor,8,dl_hksj,0.0,-0.0675252095226705,-0.5884565772676301,0.4534061582222891,True,0.7050145316701703,0.3169618527324525
0.0,0.15,10,step,moderate,logor,8,reml_hksj,0.0,-0.0667983115320417,-0.5888536004352617,0.4552569773711782,True,0.7050145316701703,0.3169618527324525
0.0,0.15,10,step,moderate,logor,8,trim_and_fill,0.0,-0.5446060917693276,-0.7185170612014047,-0.3706951223372505,True,0.7050145316701703,0.3169618527324525
0.0,0.15,10,step,moderate,logor,8,pet_peese,0.0,-0.5235104982466178,-1.3275276364550348,0.2805066399617991,True,0.7050145316701703,0.3169618527324525
0.0,0.15,10,step,moderate,logor,8,copas,0.0,-0.094412016951903,-0.3948671568114424,0.2060431229076363,True,0.7050145316701703,0.3169618527324525
0.0,0.15,10,step,moderate,logor,8,henmi_copas,0.0,-0.1085126191293592,-0.57255621246433,0.3555309742056114,True,0.7050145316701703,0.3169618527324525
0.0,0.15,10,step,moderate,logor,8,vevea_hedges,0.0,-0.22496599323006,-0.4801924464868112,0.0233321994318685,True,0.7050145316701703,0.3169618527324525
0.0,0.15,10,step,moderate,logor,8,p_curve,0.0,0.0552514327541693,,,True,0.7050145316701703,0.3169618527324525
0.0,0.15,10,step,moderate,logor,8,p_uniform_star,0.0,-0.2088584518476239,-0.4849644406909592,,False,0.7050145316701703,0.3169618527324525
0.0,0.15,10,step,moderate,logor,8,ubcma,0.0,-0.2210797241554553,-0.5322373491621928,0.0814003471787778,True,0.7050145316701703,0.3169618527324525
0.0,0.15,10,step,moderate,logor,8,adaptshrink_solo,0.0,-0.0675252095226705,-1.041938041958001,0.9068876229126605,True,0.7050145316701703,0.3169618527324525
0.0,0.15,10,step,moderate,logor,8,adaptshrink_ens,0.0,-0.5229777817658932,-1.0124082618064745,-0.0335473017253119,True,0.7050145316701703,0.3169618527324525
0.0,0.15,10,step,moderate,logor,8,adaptshrink_fast,0.0,-0.2754498462069903,-2.429013272903521,1.8781135804895404,True,0.7050145316701703,0.3169618527324525
0.0,0.15,10,step,moderate,logor,8,adaptshrink_ens_calib,0.0,-0.5229777817658932,-1.1705000813539232,0.1245445178221369,True,0.7050145316701703,0.3169618527324525
0.0,0.15,10,step,moderate,logor,8,adaptshrink_petgate,0.0,-0.1172185149211779,-0.6531413112642047,0.4187042814218488,True,0.7050145316701703,0.3169618527324525
0.0,0.15,10,step,moderate,logor,8,adaptshrink_auto,0.0,-0.1172185149211779,-0.6531413112642047,0.4187042814218488,True,0.7050145316701703,0.3169618527324525
0.0,0.15,10,step,moderate,logor,9,dl_hksj,0.0,0.0443047104958072,-0.5559529649196455,0.6445623859112601,True,-2.0915589713830154,0.4730447207036084
