mu,tau,k,mechanism,strength,outcome,method,n,conv_rate,bias,rmse,raw_cov,raw_width,mciw0,mciw0_test_cov
0.5,0.3,5,copas,strong,continuous,reml_hksj,40,1.0,0.1796,0.2224,0.825,0.7919,0.6866,0.9
0.5,0.3,5,copas,strong,continuous,trim_and_fill,40,1.0,0.0091,0.1989,0.35,0.1593,0.7771,0.95
0.5,0.3,5,copas,strong,continuous,ubcma,39,0.975,0.1046,0.2537,0.692,0.5967,0.8415,0.85
0.5,0.3,5,copas,strong,continuous,vevea_hedges,29,0.725,-0.1714,1.7465,0.586,1.7327,0.7474,0.786
0.5,0.3,5,none,strong,continuous,adaptshrink_auto,40,1.0,0.0506,0.1759,0.975,0.9101,0.4876,0.75
0.5,0.3,5,none,strong,continuous,adaptshrink_ens,40,1.0,-0.0384,0.2478,0.725,0.686,0.792,0.85
0.5,0.3,5,none,strong,continuous,adaptshrink_ens_calib,40,1.0,-0.0384,0.2478,0.85,0.9215,0.792,0.85
0.5,0.3,5,none,strong,continuous,adaptshrink_fast,40,1.0,0.0555,0.2578,0.9,1.1835,0.7154,0.75
0.5,0.3,5,none,strong,continuous,adaptshrink_petgate,40,1.0,0.061,0.1776,0.95,0.814,0.4876,0.7
0.5,0.3,5,none,strong,continuous,adaptshrink_solo,40,1.0,0.1044,0.291,1.0,2.0771,1.3421,1.0
0.5,0.3,5,none,strong,continuous,copas,40,1.0,0.0804,0.1783,0.75,0.4842,0.4962,0.7
0.5,0.3,5,none,strong,continuous,dl_hksj,40,1.0,0.0776,0.175,0.9,0.8077,0.4938,0.7
0.5,0.3,5,none,strong,continuous,henmi_copas,40,1.0,0.0725,0.2026,0.85,0.952,0.5966,0.8
0.5,0.3,5,none,strong,continuous,p_curve,40,1.0,0.1361,0.1991,0.85,0.5971,0.7453,0.9
0.5,0.3,5,none,strong,continuous,p_uniform_star,39,0.975,0.0625,0.2228,0.795,0.8969,0.7343,0.895
0.5,0.3,5,none,strong,continuous,pet_peese,40,1.0,0.0357,0.3953,0.4,0.467,1.2333,0.85
0.5,0.3,5,none,strong,continuous,reml_hksj,40,1.0,0.0776,0.1749,0.9,0.7872,0.4941,0.7
0.5,0.3,5,none,strong,continuous,trim_and_fill,40,1.0,-0.0971,0.2744,0.3,0.1739,0.7906,0.8
0.5,0.3,5,none,strong,continuous,ubcma,39,0.975,-0.042,0.1918,0.897,0.7055,0.5718,0.895
0.5,0.3,5,none,strong,continuous,vevea_hedges,36,0.9,0.0636,0.224,0.694,0.7553,0.6641,0.833
0.5,0.3,5,step,strong,continuous,adaptshrink_auto,40,1.0,0.134,0.1935,0.875,0.7739,0.5777,0.8
0.5,0.3,5,step,strong,continuous,adaptshrink_ens,40,1.0,0.0846,0.214,0.825,0.6181,0.6688,0.8
0.5,0.3,5,step,strong,continuous,adaptshrink_ens_calib,40,1.0,0.0846,0.214,0.85,0.8298,0.6688,0.8
0.5,0.3,5,step,strong,continuous,adaptshrink_fast,40,1.0,-0.101,1.3557,0.85,5.5244,2.0688,1.0
0.5,0.3,5,step,strong,continuous,adaptshrink_petgate,40,1.0,0.1465,0.1921,0.85,0.7476,0.5672,0.75
0.5,0.3,5,step,strong,continuous,adaptshrink_solo,40,1.0,0.1053,0.3009,0.925,2.8392,0.9364,0.95
0.5,0.3,5,step,strong,continuous,copas,40,1.0,0.1644,0.1978,0.675,0.4312,0.5638,0.75
0.5,0.3,5,step,strong,continuous,dl_hksj,40,1.0,0.1659,0.1981,0.825,0.7747,0.5517,0.75
0.5,0.3,5,step,strong,continuous,henmi_copas,40,1.0,0.1453,0.2046,0.8,0.8822,0.658,0.8
0.5,0.3,5,step,strong,continuous,p_curve,40,1.0,0.1679,0.2143,0.725,0.506,0.6397,0.85
0.5,0.3,5,step,strong,continuous,p_uniform_star,40,1.0,-12.5418,79.9446,0.675,0.8622,51.3463,1.0
0.5,0.3,5,step,strong,continuous,pet_peese,40,1.0,0.0783,0.4066,0.325,0.6447,1.3839,0.9
0.5,0.3,5,step,strong,continuous,reml_hksj,40,1.0,0.1661,0.1984,0.825,0.748,0.5526,0.75
0.5,0.3,5,step,strong,continuous,trim_and_fill,40,1.0,0.0087,0.1742,0.3,0.1583,0.7413,0.95
0.5,0.3,5,step,strong,continuous,ubcma,40,1.0,0.1438,0.2478,0.6,0.7432,0.6274,0.6
0.5,0.3,5,step,strong,continuous,vevea_hedges,18,0.45,-0.7252,3.625,0.667,4.4735,23.1885,1.0
0.5,0.3,40,copas,strong,continuous,adaptshrink_auto,40,1.0,0.0837,0.1324,0.675,0.4517,0.3916,0.85
0.5,0.3,40,copas,strong,continuous,adaptshrink_ens,40,1.0,0.0122,0.1294,0.875,0.6156,0.3571,0.7
0.5,0.3,40,copas,strong,continuous,adaptshrink_ens_calib,40,1.0,0.0122,0.1294,0.925,0.7947,0.3571,0.7
0.5,0.3,40,copas,strong,continuous,adaptshrink_fast,40,1.0,0.101,0.1425,0.85,0.471,0.4071,0.75
0.5,0.3,40,copas,strong,continuous,adaptshrink_petgate,40,1.0,0.0901,0.1378,0.6,0.3623,0.3916,0.8
0.5,0.3,40,copas,strong,continuous,adaptshrink_solo,40,1.0,0.0176,0.172,0.8,0.6995,0.452,0.7
0.5,0.3,40,copas,strong,continuous,copas,40,1.0,0.1529,0.1691,0.25,0.2117,0.4664,0.9
0.5,0.3,40,copas,strong,continuous,dl_hksj,40,1.0,0.1534,0.1696,0.275,0.236,0.4669,0.9
0.5,0.3,40,copas,strong,continuous,henmi_copas,40,1.0,0.1012,0.1346,0.65,0.2978,0.3921,0.85
0.5,0.3,40,copas,strong,continuous,p_curve,40,1.0,0.1865,0.1991,0.125,0.1722,0.5635,0.95
0.5,0.3,40,copas,strong,continuous,p_uniform_star,40,1.0,0.1219,0.1575,0.5,0.3112,0.4338,0.75
0.5,0.3,40,copas,strong,continuous,pet_peese,40,1.0,0.0302,0.1486,0.425,0.1088,0.4031,0.7
0.5,0.3,40,copas,strong,continuous,reml_hksj,40,1.0,0.1532,0.1695,0.25,0.2251,0.4673,0.9
0.5,0.3,40,copas,strong,continuous,trim_and_fill,40,1.0,-0.2049,0.2258,0.025,0.0586,0.7765,1.0
0.5,0.3,40,copas,strong,continuous,ubcma,36,0.9,0.1037,0.1546,0.75,0.3231,0.509,0.9
0.5,0.3,40,copas,strong,continuous,vevea_hedges,40,1.0,0.1034,0.1483,0.525,0.3396,0.416,0.75
0.5,0.3,40,none,strong,continuous,adaptshrink_auto,40,1.0,0.0539,0.0799,0.9,0.6105,0.2801,0.9
0.5,0.3,40,none,strong,continuous,adaptshrink_ens,40,1.0,-0.0013,0.1086,0.975,1.2502,0.4164,0.9
0.5,0.3,40,none,strong,continuous,adaptshrink_ens_calib,40,1.0,-0.0013,0.1086,1.0,1.5835,0.4164,0.9
0.5,0.3,40,none,strong,continuous,adaptshrink_fast,40,1.0,0.0744,0.1015,0.875,0.3963,0.396,0.95
0.5,0.3,40,none,strong,continuous,adaptshrink_petgate,40,1.0,0.0561,0.0811,0.9,0.513,0.2801,0.9
0.5,0.3,40,none,strong,continuous,adaptshrink_solo,40,1.0,0.0898,0.1361,0.9,0.517,0.4295,0.85
0.5,0.3,40,none,strong,continuous,copas,40,1.0,0.0645,0.0855,0.75,0.2034,0.3125,0.95
0.5,0.3,40,none,strong,continuous,dl_hksj,40,1.0,0.0646,0.0856,0.775,0.216,0.3131,0.95
0.5,0.3,40,none,strong,continuous,henmi_copas,40,1.0,0.0703,0.094,0.85,0.2722,0.2818,0.85
0.5,0.3,40,none,strong,continuous,p_curve,40,1.0,0.1543,0.1656,0.125,0.1759,0.5368,1.0
0.5,0.3,40,none,strong,continuous,p_uniform_star,40,1.0,0.0726,0.1058,0.8,0.299,0.4294,1.0
0.5,0.3,40,none,strong,continuous,pet_peese,40,1.0,0.0764,0.1202,0.4,0.0993,0.3877,0.75
0.5,0.3,40,none,strong,continuous,reml_hksj,40,1.0,0.0644,0.0856,0.75,0.2141,0.3127,0.95
0.5,0.3,40,none,strong,continuous,trim_and_fill,40,1.0,-0.2639,0.2771,0.0,0.054,0.7658,0.9
0.5,0.3,40,none,strong,continuous,ubcma,34,0.85,0.0256,0.0949,0.912,0.364,0.3042,0.882
0.5,0.3,40,none,strong,continuous,vevea_hedges,40,1.0,0.0741,0.1029,0.8,0.2896,0.4253,1.0
0.5,0.3,40,step,strong,continuous,adaptshrink_auto,40,1.0,0.1354,0.1538,0.425,0.3154,0.4345,0.95
0.5,0.3,40,step,strong,continuous,adaptshrink_ens,40,1.0,0.0711,0.1133,0.9,0.5072,0.4131,0.95
0.5,0.3,40,step,strong,continuous,adaptshrink_ens_calib,40,1.0,0.0711,0.1133,0.975,0.7043,0.4131,0.95
0.5,0.3,40,step,strong,continuous,adaptshrink_fast,40,1.0,0.1033,0.1198,0.7,0.5115,0.4381,1.0
0.5,0.3,40,step,strong,continuous,adaptshrink_petgate,40,1.0,0.1408,0.1583,0.325,0.2801,0.4514,0.95
0.5,0.3,40,step,strong,continuous,adaptshrink_solo,40,1.0,0.1214,0.178,0.575,0.5447,0.4719,0.95
0.5,0.3,40,step,strong,continuous,copas,40,1.0,0.1698,0.1747,0.025,0.196,0.4541,0.95
0.5,0.3,40,step,strong,continuous,dl_hksj,40,1.0,0.17,0.1749,0.075,0.2156,0.454,0.95
0.5,0.3,40,step,strong,continuous,henmi_copas,40,1.0,0.1476,0.1588,0.45,0.2726,0.4506,0.95
0.5,0.3,40,step,strong,continuous,p_curve,40,1.0,0.1566,0.1625,0.1,0.1835,0.4514,0.9
0.5,0.3,40,step,strong,continuous,p_uniform_star,40,1.0,0.0802,0.1179,0.75,0.4114,0.4323,1.0
0.5,0.3,40,step,strong,continuous,pet_peese,40,1.0,0.1131,0.1622,0.125,0.1085,0.4691,0.95
0.5,0.3,40,step,strong,continuous,reml_hksj,40,1.0,0.17,0.1749,0.05,0.2078,0.4542,0.95
0.5,0.3,40,step,strong,continuous,trim_and_fill,40,1.0,-0.136,0.1512,0.1,0.058,0.3902,0.7
0.5,0.3,40,step,strong,continuous,ubcma,40,1.0,0.0943,0.1238,0.725,0.2951,0.4773,1.0
0.5,0.3,40,step,strong,continuous,vevea_hedges,38,0.95,0.0909,0.114,0.711,0.4872,0.3925,1.0
0.5,0.5,5,copas,strong,continuous,adaptshrink_auto,40,1.0,0.1824,0.3002,0.9,1.3014,1.0001,0.85
0.5,0.5,5,copas,strong,continuous,adaptshrink_ens,40,1.0,0.1068,0.4047,0.6,0.8388,1.04,0.8
0.5,0.5,5,copas,strong,continuous,adaptshrink_ens_calib,40,1.0,0.1068,0.4047,0.7,1.1467,1.04,0.8
0.5,0.5,5,copas,strong,continuous,adaptshrink_fast,40,1.0,0.1101,0.4011,0.85,3.093,1.1824,0.8
0.5,0.5,5,copas,strong,continuous,adaptshrink_petgate,40,1.0,0.185,0.3001,0.9,1.2957,1.0001,0.85
0.5,0.5,5,copas,strong,continuous,adaptshrink_solo,40,1.0,0.1051,0.6568,0.925,5.6793,1.5696,0.75
0.5,0.5,5,copas,strong,continuous,copas,40,1.0,0.2292,0.3026,0.675,0.7588,1.039,0.85
0.5,0.5,5,copas,strong,continuous,dl_hksj,40,1.0,0.23,0.3027,0.925,1.4135,1.0438,0.85
0.5,0.5,5,copas,strong,continuous,henmi_copas,40,1.0,0.2103,0.3367,0.9,1.6944,0.9521,0.75
0.5,0.5,5,copas,strong,continuous,p_curve,40,1.0,0.3351,0.3892,0.6,0.7104,1.2054,0.85
0.5,0.5,5,copas,strong,continuous,p_uniform_star,40,1.0,0.1016,0.3991,0.75,2.3003,1.0917,0.75
0.5,0.5,5,copas,strong,continuous,pet_peese,40,1.0,0.1205,0.6155,0.325,0.5067,1.2412,0.5
0.5,0.5,5,copas,strong,continuous,reml_hksj,40,1.0,0.2296,0.3022,0.95,1.3413,1.0429,0.85
0.5,0.5,5,copas,strong,continuous,trim_and_fill,40,1.0,-0.02,0.3773,0.225,0.1661,1.227,0.9
0.5,0.5,5,copas,strong,continuous,ubcma,40,1.0,0.2261,0.402,0.675,0.812,1.0148,0.7
0.5,0.5,5,copas,strong,continuous,vevea_hedges,24,0.6,0.1503,0.3321,0.75,1.4426,0.9503,0.75
0.5,0.5,5,none,strong,continuous,adaptshrink_auto,40,1.0,0.0613,0.2834,0.875,1.1377,1.2607,1.0
0.5,0.5,5,none,strong,continuous,adaptshrink_ens,40,1.0,-0.0472,0.3818,0.625,0.8803,1.4754,0.95
0.5,0.5,5,none,strong,continuous,adaptshrink_ens_calib,40,1.0,-0.0472,0.3818,0.775,1.2027,1.4754,0.95
0.5,0.5,5,none,strong,continuous,adaptshrink_fast,40,1.0,0.1126,0.3391,0.875,2.1862,1.277,1.0
0.5,0.5,5,none,strong,continuous,adaptshrink_petgate,40,1.0,0.0745,0.2809,0.825,1.0957,1.2607,1.0
0.5,0.5,5,none,strong,continuous,adaptshrink_solo,40,1.0,0.1399,0.6108,0.9,4.1319,2.9263,0.95
0.5,0.5,5,none,strong,continuous,copas,40,1.0,0.091,0.2396,0.825,0.7381,1.0753,1.0
0.5,0.5,5,none,strong,continuous,dl_hksj,40,1.0,0.0904,0.2402,0.9,1.2261,1.0734,1.0
0.5,0.5,5,none,strong,continuous,henmi_copas,40,1.0,0.099,0.3179,0.95,1.4527,1.2311,0.95
0.5,0.5,5,none,strong,continuous,p_curve,39,0.975,0.2855,0.3529,0.538,0.672,1.343,1.0
0.5,0.5,5,none,strong,continuous,p_uniform_star,40,1.0,0.0919,0.2953,0.8,1.2515,1.1794,1.0
0.5,0.5,5,none,strong,continuous,pet_peese,40,1.0,0.1366,0.5667,0.325,0.4871,1.8381,0.9
0.5,0.5,5,none,strong,continuous,reml_hksj,40,1.0,0.0914,0.2394,0.875,1.177,1.0728,1.0
0.5,0.5,5,none,strong,continuous,trim_and_fill,40,1.0,-0.1816,0.4013,0.075,0.165,1.1953,0.9
0.5,0.5,5,none,strong,continuous,ubcma,39,0.975,0.0126,0.3279,0.692,0.7274,1.4065,0.95
0.5,0.5,5,none,strong,continuous,vevea_hedges,37,0.925,0.0966,0.3012,0.919,1.397,1.222,1.0
0.5,0.5,5,step,strong,continuous,adaptshrink_auto,40,1.0,0.2594,0.3182,0.9,1.186,0.9317,0.9
0.5,0.5,5,step,strong,continuous,adaptshrink_ens,40,1.0,0.1574,0.3164,0.775,0.8575,0.9272,0.8
0.5,0.5,5,step,strong,continuous,adaptshrink_ens_calib,40,1.0,0.1574,0.3164,0.8,1.1211,0.9272,0.8
0.5,0.5,5,step,strong,continuous,adaptshrink_fast,40,1.0,-0.0154,1.4385,0.9,8.4973,1.1234,0.6
0.5,0.5,5,step,strong,continuous,adaptshrink_petgate,40,1.0,0.2709,0.3251,0.9,1.1741,0.9317,0.9
0.5,0.5,5,step,strong,continuous,adaptshrink_solo,40,1.0,0.3179,0.6165,0.975,4.7069,0.9325,0.65
0.5,0.5,5,step,strong,continuous,copas,40,1.0,0.3111,0.3525,0.65,0.6602,0.9336,0.85
0.5,0.5,5,step,strong,continuous,dl_hksj,40,1.0,0.311,0.3512,0.925,1.2514,0.9325,0.85
0.5,0.5,5,step,strong,continuous,henmi_copas,40,1.0,0.2729,0.3437,0.925,1.4425,0.9664,0.85
0.5,0.5,5,step,strong,continuous,p_curve,39,0.975,0.283,0.3418,0.538,0.7197,1.2228,0.947
0.5,0.5,5,step,strong,continuous,p_uniform_star,40,1.0,-11.3701,71.6595,0.775,7.3363,1.6366,0.95
0.5,0.5,5,step,strong,continuous,pet_peese,40,1.0,0.1751,0.6555,0.3,0.6065,1.2635,0.55
0.5,0.5,5,step,strong,continuous,reml_hksj,40,1.0,0.3132,0.3539,0.925,1.1801,0.9366,0.85
0.5,0.5,5,step,strong,continuous,trim_and_fill,40,1.0,0.0902,0.229,0.375,0.1696,0.6546,0.75
0.5,0.5,5,step,strong,continuous,ubcma,39,0.975,0.2039,0.3404,0.641,0.7225,1.0549,0.947
0.5,0.5,5,step,strong,continuous,vevea_hedges,11,0.275,-1.4469,4.4853,0.545,8.7321,8.709,0.833
0.5,0.5,40,copas,strong,continuous,adaptshrink_auto,40,1.0,0.1146,0.1773,0.7,0.4251,0.5669,0.95
0.5,0.5,40,copas,strong,continuous,adaptshrink_ens,40,1.0,-0.0161,0.1576,0.8,0.5031,0.4597,0.8
0.5,0.5,40,copas,strong,continuous,adaptshrink_ens_calib,40,1.0,-0.0161,0.1576,0.875,0.6979,0.4597,0.8
0.5,0.5,40,copas,strong,continuous,adaptshrink_fast,40,1.0,0.0875,0.1989,0.875,0.7217,0.6623,0.9
0.5,0.5,40,copas,strong,continuous,adaptshrink_petgate,40,1.0,0.1146,0.1773,0.7,0.4251,0.5669,0.95
0.5,0.5,40,copas,strong,continuous,adaptshrink_solo,40,1.0,0.0097,0.2507,0.85,1.2541,0.64,0.75
0.5,0.5,40,copas,strong,continuous,copas,40,1.0,0.2055,0.2236,0.325,0.3401,0.7458,1.0
0.5,0.5,40,copas,strong,continuous,dl_hksj,40,1.0,0.206,0.2241,0.425,0.3828,0.7579,1.0
0.5,0.5,40,copas,strong,continuous,henmi_copas,40,1.0,0.1052,0.1546,0.875,0.5039,0.5092,0.95
0.5,0.5,40,copas,strong,continuous,p_curve,40,1.0,0.3151,0.3254,0.0,0.2273,0.8642,1.0
0.5,0.5,40,copas,strong,continuous,p_uniform_star,40,1.0,0.1259,0.2213,0.7,0.6132,0.7084,0.9
0.5,0.5,40,copas,strong,continuous,pet_peese,40,1.0,-0.0033,0.1695,0.225,0.1046,0.4401,0.75
0.5,0.5,40,copas,strong,continuous,reml_hksj,40,1.0,0.2058,0.2239,0.4,0.3613,0.7467,1.0
0.5,0.5,40,copas,strong,continuous,trim_and_fill,40,1.0,-0.4027,0.4441,0.0,0.058,1.3932,0.95
0.5,0.5,40,copas,strong,continuous,ubcma,40,1.0,0.1693,0.2369,0.625,0.4626,0.753,0.85
0.5,0.5,40,copas,strong,continuous,vevea_hedges,40,1.0,0.0945,0.2018,0.775,0.6527,0.6934,0.95
0.5,0.5,40,none,strong,continuous,adaptshrink_auto,40,1.0,0.0284,0.1153,0.925,0.6673,0.3877,0.9
0.5,0.5,40,none,strong,continuous,adaptshrink_ens,40,1.0,-0.1031,0.248,0.85,1.9197,0.8887,0.9
0.5,0.5,40,none,strong,continuous,adaptshrink_ens_calib,40,1.0,-0.1031,0.248,0.9,2.3175,0.8887,0.9
0.5,0.5,40,none,strong,continuous,adaptshrink_fast,40,1.0,0.0608,0.1143,0.975,0.6998,0.3731,0.95
0.5,0.5,40,none,strong,continuous,adaptshrink_petgate,40,1.0,0.0284,0.1153,0.925,0.6673,0.3877,0.9
0.5,0.5,40,none,strong,continuous,adaptshrink_solo,40,1.0,0.0469,0.2232,0.95,0.8183,1.0748,1.0
0.5,0.5,40,none,strong,continuous,copas,40,1.0,0.0711,0.1012,0.9,0.3169,0.3734,0.95
0.5,0.5,40,none,strong,continuous,dl_hksj,40,1.0,0.071,0.1012,0.9,0.342,0.3731,0.95
0.5,0.5,40,none,strong,continuous,henmi_copas,40,1.0,0.0565,0.1176,0.9,0.4462,0.4555,1.0
0.5,0.5,40,none,strong,continuous,p_curve,40,1.0,0.2701,0.2817,0.05,0.234,0.8312,1.0
0.5,0.5,40,none,strong,continuous,p_uniform_star,40,1.0,0.0625,0.1244,0.975,0.5198,0.4372,1.0
0.5,0.5,40,none,strong,continuous,pet_peese,40,1.0,0.0253,0.2009,0.35,0.1074,0.8299,0.95
0.5,0.5,40,none,strong,continuous,reml_hksj,40,1.0,0.0711,0.1013,0.9,0.3322,0.3734,0.95
0.5,0.5,40,none,strong,continuous,trim_and_fill,40,1.0,-0.4627,0.5182,0.0,0.0555,1.4875,0.9
0.5,0.5,40,none,strong,continuous,ubcma,32,0.8,0.0112,0.1787,0.812,0.6358,0.6759,0.929
0.5,0.5,40,none,strong,continuous,vevea_hedges,40,1.0,0.064,0.1239,0.95,0.5143,0.4381,1.0
0.5,0.5,40,step,strong,continuous,adaptshrink_auto,40,1.0,0.2182,0.2424,0.5,0.4039,0.7103,0.85
0.5,0.5,40,step,strong,continuous,adaptshrink_ens,40,1.0,0.0967,0.1784,0.75,0.531,0.6139,0.9
0.5,0.5,40,step,strong,continuous,adaptshrink_ens_calib,40,1.0,0.0967,0.1784,0.85,0.7351,0.6139,0.9
0.5,0.5,40,step,strong,continuous,adaptshrink_fast,40,1.0,0.125,0.1976,0.775,1.0729,0.6573,0.85
0.5,0.5,40,step,strong,continuous,adaptshrink_petgate,40,1.0,0.2182,0.2424,0.5,0.4039,0.7103,0.85
0.5,0.5,40,step,strong,continuous,adaptshrink_solo,40,1.0,0.1576,0.2494,0.8,1.0689,0.9501,0.95
0.5,0.5,40,step,strong,continuous,copas,40,1.0,0.2799,0.2919,0.05,0.2921,0.7707,0.8
0.5,0.5,40,step,strong,continuous,dl_hksj,40,1.0,0.2801,0.2922,0.075,0.3259,0.7728,0.8
0.5,0.5,40,step,strong,continuous,henmi_copas,40,1.0,0.2285,0.2563,0.525,0.4196,0.8698,0.9
0.5,0.5,40,step,strong,continuous,p_curve,40,1.0,0.2858,0.2998,0.05,0.246,0.8204,0.9
0.5,0.5,40,step,strong,continuous,p_uniform_star,40,1.0,0.0864,0.2327,0.75,0.8371,0.737,0.85
0.5,0.5,40,step,strong,continuous,pet_peese,40,1.0,0.1715,0.2446,0.3,0.1127,1.0753,0.9
0.5,0.5,40,step,strong,continuous,reml_hksj,40,1.0,0.2801,0.2921,0.05,0.3118,0.7716,0.8
0.5,0.5,40,step,strong,continuous,trim_and_fill,40,1.0,-0.1657,0.198,0.075,0.0611,0.7424,1.0
0.5,0.5,40,step,strong,continuous,ubcma,40,1.0,0.1989,0.275,0.425,0.4293,0.832,0.9
0.5,0.5,40,step,strong,continuous,vevea_hedges,38,0.95,0.1059,0.2209,0.789,1.0098,0.7475,0.889
